Farmer_ID,Name,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_07664,Melissa Taylor,46,Female,0,Divorced,4,0,North Central,Nasarawa,Yes,Yes,No
FARMER_07665,Erika Nelson,54,Female,0,Widowed,4,0,South South,Edo,No,No,No
FARMER_07666,Anthony Smith,70,Male,14,Single,5,0,North Central,Nasarawa,Yes,No,No
FARMER_07667,Nicholas Jenkins,29,Male,6,Single,4,115000,North Central,FCT,Yes,Yes,Yes
FARMER_07668,Wendy Mclaughlin,68,Female,0,Married,8,35000,South West,Ekiti,No,Yes,Yes
FARMER_07669,David Jones,54,Male,3,Married,10,73000,South South,Edo,Yes,No,No
FARMER_07670,Edward Parsons,36,Male,6,Widowed,4,0,South East,Ebonyi,No,Yes,No
FARMER_07671,Erin Cordova,65,Female,16,Married,6,258000,South West,Ondo,Yes,No,No
FARMER_07672,Jessica Day,43,Female,12,Married,2,0,South East,Imo,No,Yes,Yes
FARMER_07673,Scott Rodriguez,62,Male,16,Divorced,5,0,North Central,Kwara,No,Yes,Yes
FARMER_07674,William Rice,57,Male,12,Married,2,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_07675,Shawn Bond,52,Male,9,Married,7,175000,South West,Ogun,No,No,No
FARMER_07676,Christopher Gordon,51,Male,12,Married,3,166000,South South,Bayelsa,Yes,No,No
FARMER_07677,Andrew Neal,24,Male,12,Single,3,0,South West,Oyo,Yes,No,No
FARMER_07678,Katherine Brown,50,Female,0,Married,2,0,South East,Abia,No,No,No
FARMER_07679,Frances Roberts,66,Female,12,Married,7,0,North West,Jigawa,Yes,No,No
FARMER_07680,Troy Hughes,29,Male,6,Married,5,0,North Central,Kwara,Yes,Yes,No
FARMER_07681,Sara Gardner,66,Female,12,Married,2,0,North West,Katsina,Yes,No,No
FARMER_07682,Pamela Ayala,51,Female,16,Single,5,446000,North Central,Benue,No,No,No
FARMER_07683,Christopher Davis,56,Male,12,Widowed,6,113000,South West,Osun,No,No,No
FARMER_07684,Craig Miller,50,Male,6,Married,5,0,South South,Akwa Ibom,No,No,No
FARMER_07685,Linda Hahn,59,Female,12,Married,7,0,South West,Ogun,Yes,No,No
FARMER_07686,Juan White,57,Male,0,Married,6,0,North West,Kano,No,No,No
FARMER_07687,Paula Clark,66,Female,14,Married,2,0,South South,Bayelsa,No,Yes,No
FARMER_07688,Michelle Cruz,59,Female,14,Married,6,287000,North East,Adamawa,Yes,Yes,Yes
FARMER_07689,Robert Schroeder,52,Male,6,Married,2,108000,South East,Ebonyi,Yes,No,No
FARMER_07690,Adam Joseph,24,Male,12,Married,2,0,South South,Edo,No,Yes,No
FARMER_07691,Ann Evans,26,Female,16,Single,5,0,North West,Kebbi,Yes,Yes,Yes
FARMER_07692,Dylan Cruz,27,Male,12,Married,6,0,South South,Bayelsa,No,Yes,Yes
FARMER_07693,Brandon Villanueva,60,Male,0,Married,3,49000,South West,Oyo,Yes,Yes,No
FARMER_07694,Eugene Lynch,61,Male,6,Married,4,0,South West,Ogun,No,No,No
FARMER_07695,David Sheppard,68,Male,0,Married,4,0,South East,Enugu,Yes,Yes,Yes
FARMER_07696,Steven Floyd,53,Male,12,Divorced,4,278000,North East,Gombe,Yes,Yes,No
FARMER_07697,Jerry Wheeler,23,Male,6,Married,3,110000,South East,Imo,No,No,No
FARMER_07698,Cody Franco,64,Male,0,Married,2,48000,South South,Delta,Yes,Yes,Yes
FARMER_07699,John Hartman,35,Male,9,Married,2,0,North East,Bauchi,No,Yes,Yes
FARMER_07700,Cole Tyler,69,Male,12,Married,7,218000,North West,Kaduna,No,Yes,Yes
FARMER_07701,Raymond Rivera,44,Male,0,Married,10,0,South West,Ekiti,Yes,No,No
FARMER_07702,Ashley Hernandez,47,Female,12,Married,7,0,South East,Anambra,No,No,No
FARMER_07703,Krystal Murphy,37,Female,16,Widowed,2,189000,South West,Lagos,No,No,No
FARMER_07704,Erin Adams,50,Female,0,Widowed,4,0,North West,Kano,No,Yes,Yes
FARMER_07705,Denise Marshall,25,Female,9,Single,5,113000,North East,Yobe,No,No,No
FARMER_07706,Patrick Lucas,32,Male,12,Widowed,1,0,North East,Borno,No,Yes,Yes
FARMER_07707,Angela Kerr,44,Female,0,Widowed,1,27000,South West,Lagos,No,No,No
FARMER_07708,David Boyd,60,Male,0,Married,9,52000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07709,Ashley Hoover,57,Female,9,Married,7,0,South West,Oyo,Yes,No,No
FARMER_07710,Marcus Hernandez,52,Male,9,Married,2,262000,South East,Abia,Yes,Yes,No
FARMER_07711,Jennifer Cervantes,22,Female,14,Married,4,390000,South East,Enugu,Yes,Yes,Yes
FARMER_07712,Mario Moon,35,Male,6,Married,3,87000,South West,Osun,Yes,No,No
FARMER_07713,Ian Howell,33,Male,12,Married,5,0,South East,Ebonyi,No,No,No
FARMER_07714,Travis Duran,50,Male,9,Married,3,205000,South East,Anambra,No,Yes,Yes
FARMER_07715,Linda Brown,70,Female,0,Married,3,0,South South,Cross River,No,No,No
FARMER_07716,Andrew Stanley,41,Male,16,Single,5,0,North Central,Kogi,No,Yes,Yes
FARMER_07717,David Clark,41,Male,9,Single,2,212000,North Central,FCT,Yes,No,No
FARMER_07718,Christopher Santos,63,Male,9,Married,4,0,South West,Ondo,No,No,No
FARMER_07719,Rachael Mccarthy,22,Female,14,Married,3,365000,North East,Taraba,No,No,No
FARMER_07720,Stacy Gaines,51,Female,6,Married,9,54000,North West,Kaduna,No,No,No
FARMER_07721,Janet Baker,25,Female,14,Single,2,427000,North East,Gombe,Yes,Yes,Yes
FARMER_07722,Jose Wood,18,Male,12,Single,2,0,South West,Ondo,Yes,No,No
FARMER_07723,Matthew Brown,46,Male,12,Married,5,0,South East,Imo,Yes,No,No
FARMER_07724,Janice Gentry,40,Female,9,Married,3,0,South West,Ekiti,Yes,No,No
FARMER_07725,Frank Kennedy,21,Male,6,Single,2,0,North West,Kano,No,No,No
FARMER_07726,Kerri Bowen,45,Female,16,Married,8,468000,South West,Ondo,Yes,No,No
FARMER_07727,Adam Young MD,61,Male,0,Married,4,26000,North Central,Plateau,Yes,Yes,No
FARMER_07728,Erica Hernandez,19,Female,12,Single,2,0,South East,Ebonyi,Yes,Yes,No
FARMER_07729,Vincent Snyder,39,Male,9,Widowed,5,0,South West,Ogun,No,No,No
FARMER_07730,Aaron Baker,34,Male,3,Married,4,0,South West,Lagos,Yes,No,No
FARMER_07731,Kelly Waters,21,Female,6,Married,4,133000,North East,Bauchi,Yes,Yes,Yes
FARMER_07732,David Whitehead,56,Male,9,Married,2,112000,South West,Ondo,Yes,No,No
FARMER_07733,Whitney Cochran,45,Female,0,Married,2,40000,North West,Katsina,No,Yes,Yes
FARMER_07734,Jennifer Miller,32,Female,9,Divorced,1,0,South South,Edo,Yes,No,No
FARMER_07735,William Thompson,41,Male,12,Married,2,110000,South East,Abia,Yes,Yes,Yes
FARMER_07736,Philip Wilson,53,Male,6,Married,3,0,North Central,Niger,Yes,Yes,No
FARMER_07737,Mary Green,66,Female,3,Married,10,95000,South East,Imo,No,Yes,No
FARMER_07738,Tonya Hartman,59,Female,9,Divorced,3,155000,South South,Cross River,No,Yes,Yes
FARMER_07739,Elizabeth Mccarthy,18,Female,9,Single,1,0,South East,Imo,Yes,No,No
FARMER_07740,Rhonda Myers,63,Female,3,Single,2,0,North Central,FCT,Yes,Yes,Yes
FARMER_07741,Karla Zavala,37,Female,14,Widowed,4,474000,North West,Katsina,Yes,Yes,Yes
FARMER_07742,Paul Simpson,61,Male,0,Married,4,0,North West,Katsina,Yes,No,No
FARMER_07743,Amy Carter,63,Female,9,Widowed,1,0,South East,Imo,Yes,No,No
FARMER_07744,Kristin Torres,59,Female,16,Married,8,0,South West,Lagos,No,Yes,No
FARMER_07745,Robert Compton,63,Male,12,Divorced,4,112000,North West,Zamfara,No,Yes,No
FARMER_07746,Robert Dixon,60,Male,9,Married,4,0,North West,Katsina,Yes,No,No
FARMER_07747,Nicholas Hill,49,Male,6,Married,5,122000,South South,Edo,No,Yes,No
FARMER_07748,Diane Jones,67,Female,0,Married,8,0,North West,Zamfara,Yes,No,No
FARMER_07749,Steven White,60,Male,3,Widowed,3,0,North East,Gombe,No,No,No
FARMER_07750,Karen Johnson,67,Female,6,Married,9,68000,South West,Oyo,Yes,Yes,Yes
FARMER_07751,Christopher Logan,26,Male,12,Married,6,0,North West,Kano,No,No,No
FARMER_07752,David Robertson,28,Male,12,Married,6,0,North East,Taraba,No,No,No
FARMER_07753,Robert Miller,64,Male,0,Widowed,4,0,North West,Kebbi,No,Yes,Yes
FARMER_07754,Cheryl Baker,33,Female,16,Married,7,0,South East,Anambra,Yes,Yes,Yes
FARMER_07755,Richard Goodman,31,Male,14,Married,2,245000,South West,Ekiti,No,No,No
FARMER_07756,Austin Macdonald,58,Male,3,Married,7,77000,North West,Katsina,No,Yes,Yes
FARMER_07757,Andre Becker,53,Male,6,Married,7,127000,North Central,Benue,Yes,No,No
FARMER_07758,Michelle Foster,50,Female,12,Married,4,211000,North East,Bauchi,Yes,No,No
FARMER_07759,Lori Thompson,43,Female,6,Married,7,81000,North West,Zamfara,Yes,Yes,Yes
FARMER_07760,Raymond Morales,43,Male,16,Married,10,0,South West,Oyo,No,No,No
FARMER_07761,Tammy Bennett,51,Female,0,Single,4,75000,North East,Yobe,Yes,No,No
FARMER_07762,Drew Thompson,46,Male,6,Married,9,100000,South South,Bayelsa,Yes,No,No
FARMER_07763,Melanie Walter,62,Female,3,Married,10,0,North Central,Benue,Yes,Yes,No
FARMER_07764,Johnny Rodriguez MD,34,Male,12,Married,3,182000,North East,Gombe,Yes,No,No
FARMER_07765,Julia Thomas,28,Female,0,Married,7,62000,North East,Bauchi,No,No,No
FARMER_07766,Robert Brewer,55,Male,0,Married,9,0,North West,Katsina,No,No,No
FARMER_07767,Shawna Jones,23,Female,14,Married,4,0,North West,Jigawa,No,Yes,Yes
FARMER_07768,Jessica Smith,59,Female,12,Married,9,236000,North West,Sokoto,No,No,No
FARMER_07769,Jennifer Mcmahon,59,Female,6,Married,4,0,North East,Bauchi,No,Yes,No
FARMER_07770,Rita Montgomery,19,Female,12,Single,1,0,North East,Adamawa,Yes,Yes,Yes
FARMER_07771,Christian Cox,38,Male,0,Married,4,0,South East,Imo,No,Yes,No
FARMER_07772,Cody Lara,69,Male,16,Widowed,5,274000,South West,Ekiti,Yes,Yes,No
FARMER_07773,Jesus Wright,63,Male,6,Married,8,67000,North East,Bauchi,Yes,No,No
FARMER_07774,Rachel Alvarado,52,Female,18,Single,2,0,North Central,Kogi,Yes,No,No
FARMER_07775,Willie Keller,47,Male,14,Married,5,0,North West,Katsina,Yes,No,No
FARMER_07776,Janice Moore,18,Female,6,Single,3,0,North West,Kano,No,Yes,Yes
FARMER_07777,Richard Moore,45,Male,3,Single,4,97000,South West,Oyo,No,No,No
FARMER_07778,Amy Chapman,64,Female,9,Widowed,6,117000,North East,Yobe,Yes,Yes,Yes
FARMER_07779,Jennifer Lester,38,Female,3,Married,7,0,North East,Borno,No,No,No
FARMER_07780,Ricky Shepherd,21,Male,12,Single,1,102000,North West,Sokoto,No,Yes,Yes
FARMER_07781,Jerry Turner,19,Male,12,Single,3,157000,South East,Imo,No,Yes,Yes
FARMER_07782,Amanda Gonzalez,40,Female,12,Widowed,6,157000,South East,Anambra,Yes,No,No
FARMER_07783,Deborah Brewer,37,Female,12,Married,2,222000,South East,Anambra,No,Yes,Yes
FARMER_07784,Andrea Giles,66,Female,6,Married,9,0,South East,Abia,Yes,No,No
FARMER_07785,Kelli Miranda,33,Female,16,Single,5,0,South West,Osun,Yes,No,No
FARMER_07786,Daniel Clark DDS,28,Male,6,Married,6,141000,North Central,FCT,Yes,No,No
FARMER_07787,Daniel Williams,48,Male,12,Married,7,0,South West,Ondo,No,No,No
FARMER_07788,Kelsey Caldwell MD,68,Female,6,Married,7,0,South West,Oyo,Yes,No,No
FARMER_07789,Charlotte Wade,58,Female,6,Married,3,0,North West,Zamfara,Yes,No,No
FARMER_07790,Kyle Clark,48,Male,3,Widowed,3,0,North East,Bauchi,Yes,No,No
FARMER_07791,Joseph Russell,58,Male,14,Married,9,0,North West,Jigawa,No,No,No
FARMER_07792,Kim Rivera,43,Female,0,Married,6,29000,North East,Yobe,Yes,Yes,Yes
FARMER_07793,Edward Hunt,46,Male,16,Married,8,366000,North East,Bauchi,Yes,No,No
FARMER_07794,Heather Russo,38,Female,16,Married,6,0,North West,Sokoto,Yes,Yes,Yes
FARMER_07795,Rhonda Prince,34,Female,9,Married,7,0,North East,Yobe,Yes,No,No
FARMER_07796,Jose Murphy,37,Male,12,Widowed,6,0,South East,Enugu,Yes,Yes,Yes
FARMER_07797,Jennifer Patterson,53,Female,12,Married,3,0,North East,Bauchi,No,Yes,No
FARMER_07798,Tasha Jones,36,Female,9,Single,3,0,North West,Zamfara,No,Yes,Yes
FARMER_07799,Brian Nguyen,41,Male,3,Married,5,80000,South South,Rivers,Yes,No,No
FARMER_07800,Richard Rivas,57,Male,6,Married,7,131000,North West,Katsina,Yes,No,No
FARMER_07801,Mark Phillips,51,Male,6,Married,8,58000,North Central,Kogi,Yes,No,No
FARMER_07802,Alexandra Logan,55,Female,6,Married,8,142000,North West,Kano,Yes,No,No
FARMER_07803,Ashley Smith,51,Female,9,Married,8,115000,North Central,Plateau,Yes,Yes,Yes
FARMER_07804,Jacob Barnes,26,Male,0,Married,4,49000,North East,Borno,Yes,Yes,No
FARMER_07805,Heather Diaz DDS,69,Female,0,Married,5,0,South West,Ogun,No,Yes,Yes
FARMER_07806,Michael Hamilton,50,Male,6,Widowed,3,0,South West,Ondo,Yes,No,No
FARMER_07807,Thomas Oconnor,39,Male,6,Married,3,0,South East,Imo,No,Yes,Yes
FARMER_07808,Stacey Dean,46,Female,0,Married,4,0,North West,Sokoto,Yes,Yes,Yes
FARMER_07809,Jordan Mcdaniel,49,Male,12,Married,4,0,North Central,Niger,Yes,Yes,Yes
FARMER_07810,Eric Arellano,61,Male,12,Married,6,147000,South South,Delta,Yes,No,No
FARMER_07811,Rachel Wood,63,Female,6,Married,9,0,South West,Lagos,Yes,No,No
FARMER_07812,Tiffany Arias,43,Female,3,Married,2,111000,North West,Kebbi,Yes,No,No
FARMER_07813,Sheila Burke,67,Female,16,Widowed,2,437000,South East,Ebonyi,No,Yes,Yes
FARMER_07814,Jamie Anderson,44,Female,16,Married,10,354000,South West,Lagos,Yes,Yes,Yes
FARMER_07815,Deborah Hill,61,Female,0,Widowed,1,0,North West,Katsina,No,Yes,No
FARMER_07816,Randy Aguirre,62,Male,6,Widowed,1,0,North West,Katsina,Yes,No,No
FARMER_07817,Douglas Mitchell,24,Male,12,Married,4,0,North West,Jigawa,Yes,No,No
FARMER_07818,Desiree Stephens,68,Female,0,Married,9,0,North West,Kano,No,No,No
FARMER_07819,Jeff Dunn,37,Male,6,Married,3,80000,South South,Bayelsa,Yes,No,No
FARMER_07820,Jessica Smith,18,Female,12,Single,3,234000,North East,Bauchi,Yes,Yes,Yes
FARMER_07821,Chelsea Harris,38,Female,12,Married,7,0,North Central,Plateau,Yes,Yes,Yes
FARMER_07822,Brent Mitchell,36,Male,6,Married,5,0,South South,Bayelsa,No,No,No
FARMER_07823,Mrs. Christina Cooper,70,Female,0,Married,5,0,North East,Borno,Yes,Yes,Yes
FARMER_07824,Dr. George Rodriguez,56,Male,16,Married,5,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_07825,Stephanie Patterson,56,Female,12,Married,3,0,South South,Edo,Yes,Yes,Yes
FARMER_07826,Evelyn Simpson,59,Female,12,Widowed,5,0,North East,Gombe,No,Yes,Yes
FARMER_07827,Stanley French,62,Male,6,Divorced,6,67000,North West,Kaduna,Yes,Yes,No
FARMER_07828,Melissa Martinez,45,Female,12,Married,3,0,South West,Ekiti,Yes,Yes,No
FARMER_07829,Todd Wyatt,55,Male,0,Married,7,73000,North Central,Kwara,No,Yes,Yes
FARMER_07830,Ellen Barry,44,Female,14,Married,3,419000,North East,Adamawa,Yes,Yes,Yes
FARMER_07831,William Mckee,53,Male,0,Single,3,0,South East,Imo,No,No,No
FARMER_07832,Cynthia Rodriguez,50,Female,0,Widowed,5,0,South West,Osun,Yes,Yes,No
FARMER_07833,April Joseph MD,41,Female,9,Married,7,272000,North East,Borno,No,No,No
FARMER_07834,Nathan Chen,32,Male,0,Widowed,4,0,North East,Yobe,Yes,Yes,Yes
FARMER_07835,John Jackson,68,Male,0,Divorced,2,0,South South,Delta,Yes,Yes,No
FARMER_07836,Jocelyn Gomez,30,Female,3,Widowed,4,0,South West,Ondo,No,Yes,Yes
FARMER_07837,Alex Franco,48,Male,12,Married,10,0,South East,Enugu,Yes,No,No
FARMER_07838,Gregory Smith,58,Male,12,Married,5,0,North East,Bauchi,Yes,No,No
FARMER_07839,John Davis,63,Male,12,Married,10,0,North Central,Benue,Yes,No,No
FARMER_07840,Sandra Wilkerson,47,Female,3,Divorced,6,0,North East,Borno,Yes,No,No
FARMER_07841,Jill Wolf,62,Female,6,Married,6,94000,South South,Cross River,Yes,Yes,Yes
FARMER_07842,Gregory Chapman,30,Male,12,Married,4,227000,South South,Rivers,No,Yes,No
FARMER_07843,Tasha Diaz MD,45,Female,3,Single,3,0,North Central,Nasarawa,No,No,No
FARMER_07844,Stephanie Jefferson,39,Female,18,Married,3,0,North East,Bauchi,Yes,No,No
FARMER_07845,Isabella Roberts,54,Female,6,Married,8,0,North West,Kano,No,No,No
FARMER_07846,Edward Bean,70,Male,0,Married,3,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_07847,Lisa Watson,26,Female,3,Single,2,125000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07848,Oscar Donovan,53,Male,9,Married,2,228000,North Central,FCT,Yes,No,No
FARMER_07849,Erik Ingram,54,Male,6,Married,6,0,North West,Kaduna,Yes,No,No
FARMER_07850,Catherine Taylor,28,Female,12,Single,4,0,North East,Bauchi,Yes,No,No
FARMER_07851,Alejandro Hicks,54,Male,14,Married,6,0,North West,Katsina,Yes,No,No
FARMER_07852,Jermaine Jones,22,Male,14,Married,2,0,North West,Kaduna,Yes,No,No
FARMER_07853,Pamela Harrell DVM,26,Female,12,Single,4,0,North West,Kano,Yes,No,No
FARMER_07854,Sandra Delacruz,21,Female,12,Single,1,0,South West,Ogun,No,No,No
FARMER_07855,Vanessa Bruce,32,Female,14,Married,2,0,North East,Bauchi,Yes,No,No
FARMER_07856,Lorraine Moore,49,Female,12,Married,3,137000,South East,Imo,Yes,No,No
FARMER_07857,Monica Higgins,43,Female,3,Married,2,139000,North West,Zamfara,Yes,Yes,Yes
FARMER_07858,James Tran,31,Male,6,Married,3,0,South South,Cross River,Yes,No,No
FARMER_07859,Madison Bartlett,54,Female,0,Widowed,4,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_07860,Teresa Hill,27,Female,12,Married,6,0,South South,Akwa Ibom,No,Yes,No
FARMER_07861,Eric Franklin,49,Male,0,Married,3,0,North East,Taraba,No,No,No
FARMER_07862,Priscilla Brown,43,Female,9,Married,4,0,North Central,Niger,Yes,Yes,Yes
FARMER_07863,Michelle Mclean,36,Female,9,Married,7,150000,South South,Bayelsa,Yes,Yes,Yes
FARMER_07864,Tara Ryan,24,Female,14,Married,4,246000,South West,Osun,Yes,No,No
FARMER_07865,Veronica Nguyen,34,Female,0,Widowed,1,66000,North East,Bauchi,No,Yes,No
FARMER_07866,Stacy Wiley,63,Female,18,Married,2,0,South South,Akwa Ibom,No,Yes,No
FARMER_07867,Jerry Jensen,46,Male,0,Married,8,68000,North West,Kebbi,Yes,No,No
FARMER_07868,Jonathan Bailey,41,Male,18,Married,2,210000,South East,Ebonyi,Yes,Yes,No
FARMER_07869,David Acevedo,49,Male,16,Married,5,191000,North West,Sokoto,Yes,Yes,Yes
FARMER_07870,Stephanie Bailey,57,Female,3,Divorced,1,0,North West,Jigawa,Yes,Yes,Yes
FARMER_07871,Cassandra Salazar,46,Female,0,Single,2,0,South South,Edo,Yes,Yes,Yes
FARMER_07872,Steven Johnson,36,Male,6,Married,2,0,South West,Osun,Yes,No,No
FARMER_07873,Kristopher Fitzgerald,43,Male,3,Married,2,131000,North West,Kano,No,Yes,No
FARMER_07874,Linda Mclaughlin,23,Female,14,Married,2,505000,North Central,Kogi,Yes,No,No
FARMER_07875,Francisco Wood,36,Male,16,Married,5,0,North East,Bauchi,No,Yes,No
FARMER_07876,Wesley Davis,52,Male,12,Single,3,0,North West,Sokoto,Yes,No,No
FARMER_07877,Natasha Espinoza DDS,61,Female,6,Married,3,139000,North Central,Kogi,Yes,No,No
FARMER_07878,Monique Fowler,52,Female,12,Married,5,0,North Central,Benue,No,No,No
FARMER_07879,Jim Roberts,29,Male,0,Married,5,40000,North West,Sokoto,Yes,Yes,Yes
FARMER_07880,Elizabeth Thompson,54,Female,6,Single,1,83000,North Central,Nasarawa,Yes,No,No
FARMER_07881,Melissa Smith,35,Female,6,Married,4,0,South South,Bayelsa,Yes,No,No
FARMER_07882,Jennifer Oliver,41,Female,18,Married,3,0,North East,Yobe,No,Yes,Yes
FARMER_07883,Michelle Lopez,50,Female,0,Married,10,72000,South West,Lagos,No,Yes,No
FARMER_07884,Meghan Mcdowell,55,Female,12,Married,10,246000,South East,Anambra,Yes,No,No
FARMER_07885,Victoria Thompson,62,Female,9,Married,7,106000,South East,Ebonyi,Yes,No,No
FARMER_07886,Margaret Gilbert,31,Female,9,Single,1,0,North West,Katsina,Yes,Yes,No
FARMER_07887,Kimberly Williams,31,Female,12,Married,5,225000,South East,Ebonyi,Yes,Yes,Yes
FARMER_07888,Peggy Gonzales,18,Female,0,Single,3,0,South East,Abia,Yes,No,No
FARMER_07889,Michael Martinez,67,Male,3,Widowed,5,83000,South West,Ekiti,Yes,Yes,Yes
FARMER_07890,Patricia Schultz,35,Female,6,Married,7,116000,South South,Rivers,Yes,Yes,Yes
FARMER_07891,Shannon Mccormick,26,Female,12,Single,2,233000,South South,Delta,No,No,No
FARMER_07892,Russell Rowe,23,Male,12,Married,4,0,North Central,Benue,Yes,Yes,Yes
FARMER_07893,Jerome Rogers,57,Male,0,Married,9,0,South West,Osun,No,No,No
FARMER_07894,Jennifer Smith,70,Female,16,Married,10,0,North Central,Kwara,Yes,Yes,No
FARMER_07895,Edwin Kaiser,59,Male,0,Single,5,71000,North Central,FCT,No,No,No
FARMER_07896,Phyllis Goodman,32,Female,16,Married,3,345000,South West,Ogun,Yes,Yes,Yes
FARMER_07897,Michael Davidson,61,Male,12,Married,2,0,North West,Sokoto,Yes,No,No
FARMER_07898,Jessica Hughes,39,Female,3,Married,4,0,South West,Ondo,Yes,No,No
FARMER_07899,Jennifer Alvarado,37,Female,16,Single,5,450000,North West,Zamfara,Yes,Yes,Yes
FARMER_07900,Shirley Murray,55,Female,6,Married,2,0,South East,Abia,Yes,Yes,Yes
FARMER_07901,Gabrielle Stevens,27,Female,0,Married,6,0,North Central,Kwara,Yes,No,No
FARMER_07902,Erica Fields,56,Female,12,Married,9,0,South East,Enugu,No,No,No
FARMER_07903,Anthony Mahoney,69,Male,0,Single,4,37000,South West,Ondo,Yes,No,No
FARMER_07904,Christopher Benson,33,Male,0,Married,4,40000,South West,Ondo,No,Yes,Yes
FARMER_07905,Abigail Hernandez,61,Female,12,Married,7,248000,South East,Ebonyi,Yes,No,No
FARMER_07906,Kristina Scott,32,Female,12,Married,4,140000,South South,Delta,Yes,Yes,Yes
FARMER_07907,Tiffany Cohen,64,Female,18,Married,10,0,North West,Kano,No,No,No
FARMER_07908,Beverly Williamson,65,Female,18,Widowed,2,0,North East,Borno,Yes,Yes,Yes
FARMER_07909,Nathan Walter,52,Male,12,Married,4,162000,North West,Kaduna,Yes,No,No
FARMER_07910,Victoria Greene,58,Female,0,Married,3,0,South South,Rivers,No,Yes,Yes
FARMER_07911,Donald Marsh,60,Male,6,Widowed,3,77000,South East,Ebonyi,No,Yes,Yes
FARMER_07912,Monica Howell,59,Female,6,Widowed,3,0,North East,Gombe,Yes,No,No
FARMER_07913,Jon Walsh,27,Male,12,Single,4,0,North Central,Niger,No,No,No
FARMER_07914,Cristina Stone,33,Female,0,Married,4,0,South West,Oyo,No,Yes,No
FARMER_07915,Allen Jones,65,Male,18,Divorced,3,0,South South,Rivers,Yes,Yes,Yes
FARMER_07916,Jennifer Gross,51,Female,16,Single,1,0,South South,Rivers,No,No,No
FARMER_07917,Joshua Garcia,40,Male,16,Married,7,0,North East,Adamawa,No,No,No
FARMER_07918,Michael Mckenzie,40,Male,0,Divorced,1,73000,North West,Katsina,Yes,No,No
FARMER_07919,Ashley Johnson,69,Female,9,Divorced,2,0,North East,Gombe,No,Yes,Yes
FARMER_07920,Michael Thompson,54,Male,12,Married,4,186000,South East,Imo,Yes,Yes,Yes
FARMER_07921,Gail Howell,25,Female,6,Married,6,0,North West,Jigawa,No,No,No
FARMER_07922,Anthony Harris,37,Male,0,Married,4,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_07923,Jake Holt,35,Male,14,Married,6,215000,South West,Oyo,Yes,Yes,Yes
FARMER_07924,Christopher Moss,58,Male,12,Married,8,286000,South South,Delta,No,Yes,Yes
FARMER_07925,Jason Gonzalez,25,Male,0,Single,4,0,North West,Kano,Yes,No,No
FARMER_07926,Jeffrey Elliott,42,Male,16,Widowed,5,0,North East,Yobe,Yes,No,No
FARMER_07927,Brooke Griffin,63,Female,0,Married,6,32000,South West,Oyo,No,No,No
FARMER_07928,Martha Holmes,36,Female,3,Married,6,59000,North East,Yobe,Yes,No,No
FARMER_07929,Monique Parker,70,Female,6,Widowed,5,0,North West,Jigawa,Yes,No,No
FARMER_07930,Jose Johnson,52,Male,0,Single,2,0,North Central,Kogi,No,Yes,Yes
FARMER_07931,Andrew Drake,41,Male,18,Married,2,323000,South South,Rivers,No,Yes,Yes
FARMER_07932,Timothy Alexander,46,Male,6,Widowed,4,0,North West,Kaduna,Yes,Yes,No
FARMER_07933,Veronica Allen,33,Female,18,Divorced,6,0,North West,Kaduna,Yes,Yes,No
FARMER_07934,Wesley Lawrence,69,Male,9,Married,7,199000,North East,Taraba,Yes,Yes,No
FARMER_07935,Tanner Collier,31,Male,6,Married,5,0,North East,Bauchi,Yes,Yes,Yes
FARMER_07936,Corey Ellis,49,Male,12,Married,6,0,North Central,FCT,Yes,No,No
FARMER_07937,Kelly Smith,29,Female,0,Married,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_07938,Rachel Byrd,40,Female,0,Married,9,0,South East,Ebonyi,No,No,No
FARMER_07939,Zachary Dominguez,40,Male,12,Married,7,0,South West,Osun,Yes,Yes,No
FARMER_07940,Ashley White,55,Female,9,Married,6,0,North East,Gombe,Yes,Yes,Yes
FARMER_07941,Kyle Brooks,57,Male,12,Married,8,267000,North West,Katsina,No,No,No
FARMER_07942,Edgar Barker,32,Male,18,Married,2,0,North Central,Plateau,No,No,No
FARMER_07943,Margaret Irwin,36,Female,3,Widowed,1,0,South West,Oyo,No,No,No
FARMER_07944,Christian Hunter,42,Male,9,Married,6,0,South West,Oyo,Yes,Yes,Yes
FARMER_07945,Deanna Griffin,54,Female,12,Single,3,0,South West,Oyo,Yes,Yes,Yes
FARMER_07946,Gina Curtis,41,Female,18,Married,4,0,North East,Borno,Yes,No,No
FARMER_07947,Maureen Fowler,28,Female,12,Single,5,0,South West,Ogun,No,Yes,Yes
FARMER_07948,Justin Strickland,24,Male,14,Single,2,0,South East,Anambra,Yes,Yes,No
FARMER_07949,Dawn Taylor,51,Female,0,Married,9,0,South South,Akwa Ibom,Yes,No,No
